datetime,subba,parent,value,temperature_2m
2024-07-19 13:00:00+00:00,ZONE,NYIS,704,28.3085
2024-07-19 13:00:00+00:00,ZONB,NYIS,962,28.3085
2024-07-19 13:00:00+00:00,ZONA,NYIS,1769,28.3085
2024-07-19 13:00:00+00:00,ZONF,NYIS,1289,28.3085
2024-07-19 13:00:00+00:00,ZONG,NYIS,1022,28.3085
2024-07-19 13:00:00+00:00,ZONJ,NYIS,6940,28.3085
2024-07-19 13:00:00+00:00,ZONI,NYIS,739,28.3085
2024-07-19 13:00:00+00:00,ZONH,NYIS,326,28.3085
2024-07-19 14:00:00+00:00,ZONF,NYIS,1260,28.2085
2024-07-19 14:00:00+00:00,ZONK,NYIS,2718,28.2085
2024-07-19 14:00:00+00:00,ZONE,NYIS,682,28.2085
2024-07-19 14:00:00+00:00,ZOND,NYIS,620,28.2085
2024-07-19 14:00:00+00:00,ZONC,NYIS,1546,28.2085
2024-07-19 14:00:00+00:00,ZONB,NYIS,986,28.2085
2024-07-19 14:00:00+00:00,ZONA,NYIS,1787,28.2085
2024-07-19 14:00:00+00:00,ZONJ,NYIS,7206,28.2085
2024-07-19 14:00:00+00:00,ZONI,NYIS,759,28.2085
2024-07-19 14:00:00+00:00,ZONH,NYIS,349,28.2085
2024-07-19 14:00:00+00:00,ZONG,NYIS,1008,28.2085
2024-07-19 15:00:00+00:00,ZOND,NYIS,628,28.4085
2024-07-19 15:00:00+00:00,ZONC,NYIS,1580,28.4085
2024-07-19 15:00:00+00:00,ZONE,NYIS,698,28.4085
2024-07-19 15:00:00+00:00,ZONB,NYIS,1033,28.4085
2024-07-19 15:00:00+00:00,ZONA,NYIS,1828,28.4085
2024-07-19 15:00:00+00:00,ZONF,NYIS,1257,28.4085
2024-07-19 15:00:00+00:00,ZONK,NYIS,2835,28.4085
2024-07-19 15:00:00+00:00,ZONJ,NYIS,7364,28.4085
2024-07-19 15:00:00+00:00,ZONI,NYIS,777,28.4085
2024-07-19 15:00:00+00:00,ZONG,NYIS,1012,28.4085
2024-07-19 15:00:00+00:00,ZONH,NYIS,363,28.4085
2024-07-19 16:00:00+00:00,ZONC,NYIS,1570,28.4085
2024-07-19 16:00:00+00:00,ZOND,NYIS,633,28.4085
2024-07-19 16:00:00+00:00,ZONE,NYIS,725,28.4085
2024-07-19 16:00:00+00:00,ZONB,NYIS,1051,28.4085
2024-07-19 16:00:00+00:00,ZONA,NYIS,1862,28.4085
2024-07-19 16:00:00+00:00,ZONF,NYIS,1292,28.4085
2024-07-19 16:00:00+00:00,ZONK,NYIS,2977,28.4085
2024-07-19 16:00:00+00:00,ZONJ,NYIS,7482,28.4085
2024-07-19 16:00:00+00:00,ZONI,NYIS,800,28.4085
2024-07-19 16:00:00+00:00,ZONG,NYIS,1061,28.4085
2024-07-19 16:00:00+00:00,ZONH,NYIS,378,28.4085
2024-07-19 17:00:00+00:00,ZONC,NYIS,1585,27.9585
2024-07-19 17:00:00+00:00,ZOND,NYIS,637,27.9585
2024-07-19 17:00:00+00:00,ZONE,NYIS,752,27.9585
2024-07-19 17:00:00+00:00,ZONF,NYIS,1326,27.9585
2024-07-19 17:00:00+00:00,ZONB,NYIS,1096,27.9585
2024-07-19 17:00:00+00:00,ZONA,NYIS,1899,27.9585
2024-07-19 17:00:00+00:00,ZONK,NYIS,3126,27.9585
2024-07-19 17:00:00+00:00,ZONJ,NYIS,7591,27.9585
2024-07-19 17:00:00+00:00,ZONI,NYIS,825,27.9585
2024-07-19 17:00:00+00:00,ZONG,NYIS,1129,27.9585
2024-07-19 17:00:00+00:00,ZONH,NYIS,396,27.9585
2024-07-19 18:00:00+00:00,ZOND,NYIS,637,26.508501
2024-07-19 18:00:00+00:00,ZONF,NYIS,1359,26.508501
2024-07-19 18:00:00+00:00,ZONE,NYIS,771,26.508501
2024-07-19 18:00:00+00:00,ZONC,NYIS,1675,26.508501
2024-07-19 18:00:00+00:00,ZONB,NYIS,1123,26.508501
2024-07-19 18:00:00+00:00,ZONA,NYIS,1935,26.508501
2024-07-19 18:00:00+00:00,ZONK,NYIS,3333,26.508501
2024-07-19 18:00:00+00:00,ZONJ,NYIS,7713,26.508501
2024-07-19 18:00:00+00:00,ZONI,NYIS,856,26.508501
2024-07-19 18:00:00+00:00,ZONG,NYIS,1203,26.508501
2024-07-19 18:00:00+00:00,ZONH,NYIS,414,26.508501
2024-07-19 19:00:00+00:00,ZOND,NYIS,616,24.9085
2024-07-19 19:00:00+00:00,ZONE,NYIS,791,24.9085
2024-07-19 19:00:00+00:00,ZONF,NYIS,1387,24.9085
2024-07-19 19:00:00+00:00,ZONC,NYIS,1708,24.9085
2024-07-19 19:00:00+00:00,ZONB,NYIS,1132,24.9085
2024-07-19 19:00:00+00:00,ZONA,NYIS,1952,24.9085
2024-07-19 19:00:00+00:00,ZONK,NYIS,3532,24.9085
2024-07-19 19:00:00+00:00,ZONJ,NYIS,7857,24.9085
2024-07-19 19:00:00+00:00,ZONI,NYIS,895,24.9085
2024-07-19 19:00:00+00:00,ZONG,NYIS,1281,24.9085
2024-07-19 19:00:00+00:00,ZONH,NYIS,423,24.9085
2024-07-19 20:00:00+00:00,ZONC,NYIS,1757,23.5585
2024-07-19 20:00:00+00:00,ZOND,NYIS,615,23.5585
2024-07-19 20:00:00+00:00,ZONE,NYIS,806,23.5585
2024-07-19 20:00:00+00:00,ZONB,NYIS,1148,23.5585
2024-07-19 20:00:00+00:00,ZONA,NYIS,1999,23.5585
2024-07-19 20:00:00+00:00,ZONF,NYIS,1441,23.5585
2024-07-19 20:00:00+00:00,ZONK,NYIS,3707,23.5585
2024-07-19 20:00:00+00:00,ZONJ,NYIS,8007,23.5585
2024-07-19 20:00:00+00:00,ZONI,NYIS,930,23.5585
2024-07-19 20:00:00+00:00,ZONG,NYIS,1370,23.5585
2024-07-19 20:00:00+00:00,ZONH,NYIS,454,23.5585
2024-07-19 21:00:00+00:00,ZONC,NYIS,1799,22.3085
2024-07-19 21:00:00+00:00,ZOND,NYIS,625,22.3085
2024-07-19 21:00:00+00:00,ZONE,NYIS,845,22.3085
2024-07-19 21:00:00+00:00,ZONB,NYIS,1172,22.3085
2024-07-19 21:00:00+00:00,ZONA,NYIS,2041,22.3085
2024-07-19 21:00:00+00:00,ZONF,NYIS,1537,22.3085
2024-07-19 21:00:00+00:00,ZONK,NYIS,3851,22.3085
2024-07-19 21:00:00+00:00,ZONJ,NYIS,8136,22.3085
2024-07-19 21:00:00+00:00,ZONI,NYIS,973,22.3085
2024-07-19 21:00:00+00:00,ZONG,NYIS,1468,22.3085
2024-07-19 21:00:00+00:00,ZONH,NYIS,474,22.3085
2024-07-19 22:00:00+00:00,ZONC,NYIS,1874,20.7085
2024-07-19 22:00:00+00:00,ZOND,NYIS,644,20.7085
2024-07-19 22:00:00+00:00,ZONE,NYIS,909,20.7085
2024-07-19 22:00:00+00:00,ZONF,NYIS,1645,20.7085
2024-07-19 22:00:00+00:00,ZONA,NYIS,2082,20.7085
2024-07-19 22:00:00+00:00,ZONB,NYIS,1200,20.7085
2024-07-19 22:00:00+00:00,ZONI,NYIS,994,20.7085
2024-07-19 22:00:00+00:00,ZONK,NYIS,3965,20.7085
2024-07-19 22:00:00+00:00,ZONJ,NYIS,8139,20.7085
2024-07-19 22:00:00+00:00,ZONH,NYIS,482,20.7085
2024-07-19 22:00:00+00:00,ZONG,NYIS,1566,20.7085
2024-07-19 23:00:00+00:00,ZOND,NYIS,671,20.1085
2024-07-19 23:00:00+00:00,ZONC,NYIS,1954,20.1085
2024-07-19 23:00:00+00:00,ZONE,NYIS,965,20.1085
2024-07-19 23:00:00+00:00,ZONF,NYIS,1715,20.1085
2024-07-19 23:00:00+00:00,ZONA,NYIS,2105,20.1085
2024-07-19 23:00:00+00:00,ZONB,NYIS,1246,20.1085
2024-07-19 23:00:00+00:00,ZONK,NYIS,3952,20.1085
2024-07-19 23:00:00+00:00,ZONJ,NYIS,7901,20.1085
2024-07-19 23:00:00+00:00,ZONI,NYIS,977,20.1085
2024-07-19 23:00:00+00:00,ZONG,NYIS,1628,20.1085
2024-07-19 23:00:00+00:00,ZONH,NYIS,457,20.1085
2024-07-20 00:00:00+00:00,ZONH,NYIS,422,19.6585
2024-07-20 00:00:00+00:00,ZONF,NYIS,1738,19.6585
2024-07-20 00:00:00+00:00,ZONG,NYIS,1610,19.6585
2024-07-20 00:00:00+00:00,ZONI,NYIS,933,19.6585
2024-07-20 00:00:00+00:00,ZONJ,NYIS,7633,19.6585
2024-07-20 00:00:00+00:00,ZONK,NYIS,3762,19.6585
2024-07-20 00:00:00+00:00,ZONC,NYIS,1989,19.6585
2024-07-20 00:00:00+00:00,ZONA,NYIS,2079,19.6585
2024-07-20 00:00:00+00:00,ZONB,NYIS,1292,19.6585
2024-07-20 00:00:00+00:00,ZOND,NYIS,677,19.6585
2024-07-20 00:00:00+00:00,ZONE,NYIS,1015,19.6585
2024-07-20 01:00:00+00:00,ZOND,NYIS,645,19.3585
2024-07-20 01:00:00+00:00,ZONF,NYIS,1682,19.3585
2024-07-20 01:00:00+00:00,ZONE,NYIS,993,19.3585
2024-07-20 01:00:00+00:00,ZONC,NYIS,1945,19.3585
2024-07-20 01:00:00+00:00,ZONA,NYIS,2009,19.3585
2024-07-20 01:00:00+00:00,ZONB,NYIS,1269,19.3585
2024-07-20 01:00:00+00:00,ZONI,NYIS,881,19.3585
2024-07-20 01:00:00+00:00,ZONK,NYIS,3535,19.3585
2024-07-20 01:00:00+00:00,ZONJ,NYIS,7365,19.3585
2024-07-20 01:00:00+00:00,ZONG,NYIS,1530,19.3585
2024-07-20 01:00:00+00:00,ZONH,NYIS,397,19.3585
2024-07-20 02:00:00+00:00,ZOND,NYIS,657,18.9585
2024-07-20 02:00:00+00:00,ZONE,NYIS,949,18.9585
2024-07-20 02:00:00+00:00,ZONF,NYIS,1613,18.9585
2024-07-20 02:00:00+00:00,ZONC,NYIS,1875,18.9585
2024-07-20 02:00:00+00:00,ZONB,NYIS,1223,18.9585
2024-07-20 02:00:00+00:00,ZONA,NYIS,1955,18.9585
2024-07-20 02:00:00+00:00,ZONK,NYIS,3353,18.9585
2024-07-20 02:00:00+00:00,ZONJ,NYIS,7188,18.9585
2024-07-20 02:00:00+00:00,ZONI,NYIS,852,18.9585
2024-07-20 02:00:00+00:00,ZONG,NYIS,1442,18.9585
2024-07-20 02:00:00+00:00,ZONH,NYIS,376,18.9585
2024-07-20 03:00:00+00:00,ZOND,NYIS,643,18.508501
2024-07-20 03:00:00+00:00,ZONF,NYIS,1515,18.508501
2024-07-20 03:00:00+00:00,ZONE,NYIS,894,18.508501
2024-07-20 03:00:00+00:00,ZONC,NYIS,1754,18.508501
2024-07-20 03:00:00+00:00,ZONB,NYIS,1145,18.508501
2024-07-20 03:00:00+00:00,ZONA,NYIS,1865,18.508501
2024-07-20 03:00:00+00:00,ZONK,NYIS,3106,18.508501
2024-07-20 03:00:00+00:00,ZONJ,NYIS,6890,18.508501
2024-07-20 03:00:00+00:00,ZONI,NYIS,811,18.508501
2024-07-20 03:00:00+00:00,ZONG,NYIS,1322,18.508501
2024-07-20 03:00:00+00:00,ZONH,NYIS,365,18.508501
2024-07-20 04:00:00+00:00,ZOND,NYIS,625,18.6085
2024-07-20 04:00:00+00:00,ZONE,NYIS,824,18.6085
2024-07-20 04:00:00+00:00,ZONF,NYIS,1411,18.6085
2024-07-20 04:00:00+00:00,ZONC,NYIS,1638,18.6085
2024-07-20 04:00:00+00:00,ZONB,NYIS,1058,18.6085
2024-07-20 04:00:00+00:00,ZONA,NYIS,1764,18.6085
2024-07-20 04:00:00+00:00,ZONK,NYIS,2854,18.6085
2024-07-20 04:00:00+00:00,ZONJ,NYIS,6566,18.6085
2024-07-20 04:00:00+00:00,ZONI,NYIS,764,18.6085
2024-07-20 04:00:00+00:00,ZONG,NYIS,1213,18.6085
2024-07-20 04:00:00+00:00,ZONH,NYIS,336,18.6085
2024-07-20 05:00:00+00:00,ZOND,NYIS,615,20.0585
2024-07-20 05:00:00+00:00,ZONF,NYIS,1330,20.0585
2024-07-20 05:00:00+00:00,ZONE,NYIS,771,20.0585
2024-07-20 05:00:00+00:00,ZONC,NYIS,1565,20.0585
2024-07-20 05:00:00+00:00,ZONA,NYIS,1684,20.0585
2024-07-20 05:00:00+00:00,ZONB,NYIS,1000,20.0585
2024-07-20 05:00:00+00:00,ZONK,NYIS,2636,20.0585
2024-07-20 05:00:00+00:00,ZONJ,NYIS,6251,20.0585
2024-07-20 05:00:00+00:00,ZONI,NYIS,717,20.0585
2024-07-20 05:00:00+00:00,ZONG,NYIS,1115,20.0585
2024-07-20 05:00:00+00:00,ZONH,NYIS,317,20.0585
2024-07-20 06:00:00+00:00,ZOND,NYIS,608,21.8585
2024-07-20 06:00:00+00:00,ZONC,NYIS,1483,21.8585
2024-07-20 06:00:00+00:00,ZONE,NYIS,722,21.8585
2024-07-20 06:00:00+00:00,ZONB,NYIS,946,21.8585
2024-07-20 06:00:00+00:00,ZONA,NYIS,1608,21.8585
2024-07-20 06:00:00+00:00,ZONF,NYIS,1259,21.8585
2024-07-20 06:00:00+00:00,ZONK,NYIS,2450,21.8585
2024-07-20 06:00:00+00:00,ZONJ,NYIS,5982,21.8585
2024-07-20 06:00:00+00:00,ZONI,NYIS,677,21.8585
2024-07-20 06:00:00+00:00,ZONG,NYIS,1038,21.8585
2024-07-20 06:00:00+00:00,ZONH,NYIS,290,21.8585
2024-07-20 07:00:00+00:00,ZOND,NYIS,603,24.0585
2024-07-20 07:00:00+00:00,ZONE,NYIS,694,24.0585
2024-07-20 07:00:00+00:00,ZONF,NYIS,1212,24.0585
2024-07-20 07:00:00+00:00,ZONC,NYIS,1443,24.0585
2024-07-20 07:00:00+00:00,ZONA,NYIS,1562,24.0585
2024-07-20 07:00:00+00:00,ZONB,NYIS,909,24.0585
2024-07-20 07:00:00+00:00,ZONK,NYIS,2308,24.0585
2024-07-20 07:00:00+00:00,ZONJ,NYIS,5763,24.0585
2024-07-20 07:00:00+00:00,ZONI,NYIS,640,24.0585
2024-07-20 07:00:00+00:00,ZONG,NYIS,983,24.0585
2024-07-20 07:00:00+00:00,ZONH,NYIS,275,24.0585
2024-07-20 08:00:00+00:00,ZOND,NYIS,599,26.0585
2024-07-20 08:00:00+00:00,ZONF,NYIS,1182,26.0585
2024-07-20 08:00:00+00:00,ZONE,NYIS,674,26.0585
2024-07-20 08:00:00+00:00,ZONC,NYIS,1412,26.0585
2024-07-20 08:00:00+00:00,ZONA,NYIS,1532,26.0585
2024-07-20 08:00:00+00:00,ZONB,NYIS,881,26.0585
2024-07-20 08:00:00+00:00,ZONI,NYIS,613,26.0585
2024-07-20 08:00:00+00:00,ZONK,NYIS,2213,26.0585
2024-07-20 08:00:00+00:00,ZONJ,NYIS,5609,26.0585
2024-07-20 08:00:00+00:00,ZONG,NYIS,943,26.0585
2024-07-20 08:00:00+00:00,ZONH,NYIS,265,26.0585
2024-07-20 09:00:00+00:00,ZOND,NYIS,596,27.4585
2024-07-20 09:00:00+00:00,ZONA,NYIS,1521,27.4585
2024-07-20 09:00:00+00:00,ZONE,NYIS,670,27.4585
2024-07-20 09:00:00+00:00,ZONC,NYIS,1399,27.4585
2024-07-20 09:00:00+00:00,ZONF,NYIS,1173,27.4585
2024-07-20 09:00:00+00:00,ZONB,NYIS,870,27.4585
2024-07-20 09:00:00+00:00,ZONK,NYIS,2162,27.4585
2024-07-20 09:00:00+00:00,ZONJ,NYIS,5524,27.4585
2024-07-20 09:00:00+00:00,ZONI,NYIS,598,27.4585
2024-07-20 09:00:00+00:00,ZONG,NYIS,921,27.4585
2024-07-20 09:00:00+00:00,ZONH,NYIS,260,27.4585
2024-07-20 10:00:00+00:00,ZOND,NYIS,594,28.758501
2024-07-20 10:00:00+00:00,ZONF,NYIS,1177,28.758501
2024-07-20 10:00:00+00:00,ZONE,NYIS,679,28.758501
2024-07-20 10:00:00+00:00,ZONC,NYIS,1392,28.758501
2024-07-20 10:00:00+00:00,ZONB,NYIS,874,28.758501
2024-07-20 10:00:00+00:00,ZONA,NYIS,1520,28.758501
2024-07-20 10:00:00+00:00,ZONI,NYIS,592,28.758501
2024-07-20 10:00:00+00:00,ZONK,NYIS,2139,28.758501
2024-07-20 10:00:00+00:00,ZONJ,NYIS,5514,28.758501
2024-07-20 10:00:00+00:00,ZONH,NYIS,261,28.758501
2024-07-20 10:00:00+00:00,ZONG,NYIS,913,28.758501
2024-07-20 11:00:00+00:00,ZONA,NYIS,1518,29.508501
2024-07-20 11:00:00+00:00,ZONF,NYIS,1177,29.508501
2024-07-20 11:00:00+00:00,ZONE,NYIS,680,29.508501
2024-07-20 11:00:00+00:00,ZOND,NYIS,573,29.508501
2024-07-20 11:00:00+00:00,ZONC,NYIS,1403,29.508501
2024-07-20 11:00:00+00:00,ZONB,NYIS,867,29.508501
2024-07-20 11:00:00+00:00,ZONK,NYIS,2147,29.508501
2024-07-20 11:00:00+00:00,ZONJ,NYIS,5617,29.508501
2024-07-20 11:00:00+00:00,ZONI,NYIS,595,29.508501
2024-07-20 11:00:00+00:00,ZONG,NYIS,913,29.508501
2024-07-20 11:00:00+00:00,ZONH,NYIS,263,29.508501
2024-07-20 12:00:00+00:00,ZONH,NYIS,282,29.758501
2024-07-20 12:00:00+00:00,ZONG,NYIS,937,29.758501
2024-07-20 12:00:00+00:00,ZONF,NYIS,1190,29.758501
2024-07-20 12:00:00+00:00,ZONK,NYIS,2267,29.758501
2024-07-20 12:00:00+00:00,ZONI,NYIS,628,29.758501
2024-07-20 12:00:00+00:00,ZONJ,NYIS,5885,29.758501
2024-07-20 12:00:00+00:00,ZONA,NYIS,1552,29.758501
2024-07-20 12:00:00+00:00,ZONB,NYIS,843,29.758501
2024-07-20 12:00:00+00:00,ZONC,NYIS,1401,29.758501
2024-07-20 12:00:00+00:00,ZONE,NYIS,656,29.758501
2024-07-20 12:00:00+00:00,ZOND,NYIS,577,29.758501
2024-07-20 13:00:00+00:00,ZONA,NYIS,1595,30.0585
2024-07-20 13:00:00+00:00,ZONK,NYIS,2472,30.0585
2024-07-20 13:00:00+00:00,ZONF,NYIS,1198,30.0585
2024-07-20 13:00:00+00:00,ZONE,NYIS,626,30.0585
2024-07-20 13:00:00+00:00,ZOND,NYIS,587,30.0585
2024-07-20 13:00:00+00:00,ZONC,NYIS,1374,30.0585
2024-07-20 13:00:00+00:00,ZONB,NYIS,820,30.0585
2024-07-20 13:00:00+00:00,ZONJ,NYIS,6188,30.0585
2024-07-20 13:00:00+00:00,ZONI,NYIS,677,30.0585
2024-07-20 13:00:00+00:00,ZONG,NYIS,965,30.0585
2024-07-20 13:00:00+00:00,ZONH,NYIS,313,30.0585
2024-07-20 14:00:00+00:00,ZOND,NYIS,616,30.3085
2024-07-20 14:00:00+00:00,ZONF,NYIS,1215,30.3085
2024-07-20 14:00:00+00:00,ZONE,NYIS,638,30.3085
2024-07-20 14:00:00+00:00,ZONC,NYIS,1377,30.3085
2024-07-20 14:00:00+00:00,ZONA,NYIS,1640,30.3085
2024-07-20 14:00:00+00:00,ZONB,NYIS,846,30.3085
2024-07-20 14:00:00+00:00,ZONK,NYIS,2700,30.3085
2024-07-20 14:00:00+00:00,ZONI,NYIS,725,30.3085
2024-07-20 14:00:00+00:00,ZONJ,NYIS,6581,30.3085
2024-07-20 14:00:00+00:00,ZONH,NYIS,347,30.3085
2024-07-20 14:00:00+00:00,ZONG,NYIS,1009,30.3085
2024-07-20 15:00:00+00:00,ZOND,NYIS,625,30.0585
2024-07-20 15:00:00+00:00,ZONF,NYIS,1227,30.0585
2024-07-20 15:00:00+00:00,ZONE,NYIS,646,30.0585
2024-07-20 15:00:00+00:00,ZONC,NYIS,1377,30.0585
2024-07-20 15:00:00+00:00,ZONB,NYIS,880,30.0585
2024-07-20 15:00:00+00:00,ZONA,NYIS,1683,30.0585
2024-07-20 15:00:00+00:00,ZONK,NYIS,3015,30.0585
2024-07-20 15:00:00+00:00,ZONJ,NYIS,6880,30.0585
2024-07-20 15:00:00+00:00,ZONI,NYIS,772,30.0585
2024-07-20 15:00:00+00:00,ZONG,NYIS,1046,30.0585
2024-07-20 15:00:00+00:00,ZONH,NYIS,366,30.0585
2024-07-20 16:00:00+00:00,ZOND,NYIS,625,29.4085
2024-07-20 16:00:00+00:00,ZONE,NYIS,666,29.4085
2024-07-20 16:00:00+00:00,ZONF,NYIS,1246,29.4085
2024-07-20 16:00:00+00:00,ZONC,NYIS,1426,29.4085
2024-07-20 16:00:00+00:00,ZONB,NYIS,916,29.4085
2024-07-20 16:00:00+00:00,ZONA,NYIS,1725,29.4085
2024-07-20 16:00:00+00:00,ZONK,NYIS,3171,29.4085
2024-07-20 16:00:00+00:00,ZONJ,NYIS,7121,29.4085
2024-07-20 16:00:00+00:00,ZONI,NYIS,813,29.4085
2024-07-20 16:00:00+00:00,ZONG,NYIS,1115,29.4085
2024-07-20 16:00:00+00:00,ZONH,NYIS,386,29.4085
2024-07-20 17:00:00+00:00,ZONC,NYIS,1475,28.4585
2024-07-20 17:00:00+00:00,ZOND,NYIS,632,28.4585
2024-07-20 17:00:00+00:00,ZONE,NYIS,689,28.4585
2024-07-20 17:00:00+00:00,ZONF,NYIS,1285,28.4585
2024-07-20 17:00:00+00:00,ZONB,NYIS,959,28.4585
2024-07-20 17:00:00+00:00,ZONA,NYIS,1785,28.4585
2024-07-20 17:00:00+00:00,ZONK,NYIS,3308,28.4585
2024-07-20 17:00:00+00:00,ZONJ,NYIS,7183,28.4585
2024-07-20 17:00:00+00:00,ZONI,NYIS,848,28.4585
2024-07-20 17:00:00+00:00,ZONG,NYIS,1217,28.4585
2024-07-20 17:00:00+00:00,ZONH,NYIS,405,28.4585
2024-07-20 18:00:00+00:00,ZOND,NYIS,629,27.8585
2024-07-20 18:00:00+00:00,ZONF,NYIS,1352,27.8585
2024-07-20 18:00:00+00:00,ZONE,NYIS,713,27.8585
2024-07-20 18:00:00+00:00,ZONC,NYIS,1532,27.8585
2024-07-20 18:00:00+00:00,ZONB,NYIS,1021,27.8585
2024-07-20 18:00:00+00:00,ZONA,NYIS,1843,27.8585
2024-07-20 18:00:00+00:00,ZONK,NYIS,3403,27.8585
2024-07-20 18:00:00+00:00,ZONJ,NYIS,7200,27.8585
2024-07-20 18:00:00+00:00,ZONI,NYIS,867,27.8585
2024-07-20 18:00:00+00:00,ZONG,NYIS,1307,27.8585
2024-07-20 18:00:00+00:00,ZONH,NYIS,435,27.8585
2024-07-20 19:00:00+00:00,ZONC,NYIS,1577,25.6585
2024-07-20 19:00:00+00:00,ZOND,NYIS,611,25.6585
2024-07-20 19:00:00+00:00,ZONE,NYIS,723,25.6585
2024-07-20 19:00:00+00:00,ZONF,NYIS,1438,25.6585
2024-07-20 19:00:00+00:00,ZONA,NYIS,1896,25.6585
2024-07-20 19:00:00+00:00,ZONB,NYIS,1077,25.6585
2024-07-20 19:00:00+00:00,ZONK,NYIS,3410,25.6585
2024-07-20 19:00:00+00:00,ZONJ,NYIS,7279,25.6585
2024-07-20 19:00:00+00:00,ZONI,NYIS,880,25.6585
2024-07-20 19:00:00+00:00,ZONG,NYIS,1354,25.6585
2024-07-20 19:00:00+00:00,ZONH,NYIS,428,25.6585
2024-07-20 20:00:00+00:00,ZOND,NYIS,614,24.1085
2024-07-20 20:00:00+00:00,ZONC,NYIS,1658,24.1085
2024-07-20 20:00:00+00:00,ZONE,NYIS,742,24.1085
2024-07-20 20:00:00+00:00,ZONB,NYIS,1125,24.1085
2024-07-20 20:00:00+00:00,ZONA,NYIS,1945,24.1085
2024-07-20 20:00:00+00:00,ZONF,NYIS,1528,24.1085
2024-07-20 20:00:00+00:00,ZONK,NYIS,3521,24.1085
2024-07-20 20:00:00+00:00,ZONJ,NYIS,7347,24.1085
2024-07-20 20:00:00+00:00,ZONI,NYIS,905,24.1085
2024-07-20 20:00:00+00:00,ZONG,NYIS,1432,24.1085
2024-07-20 20:00:00+00:00,ZONH,NYIS,442,24.1085
2024-07-20 21:00:00+00:00,ZOND,NYIS,619,23.2085
2024-07-20 21:00:00+00:00,ZONE,NYIS,789,23.2085
2024-07-20 21:00:00+00:00,ZONF,NYIS,1627,23.2085
2024-07-20 21:00:00+00:00,ZONC,NYIS,1763,23.2085
2024-07-20 21:00:00+00:00,ZONA,NYIS,2013,23.2085
2024-07-20 21:00:00+00:00,ZONB,NYIS,1180,23.2085
2024-07-20 21:00:00+00:00,ZONI,NYIS,903,23.2085
2024-07-20 21:00:00+00:00,ZONK,NYIS,3642,23.2085
2024-07-20 21:00:00+00:00,ZONJ,NYIS,7393,23.2085
2024-07-20 21:00:00+00:00,ZONG,NYIS,1461,23.2085
2024-07-20 21:00:00+00:00,ZONH,NYIS,440,23.2085
2024-07-20 22:00:00+00:00,ZOND,NYIS,648,21.5585
2024-07-20 22:00:00+00:00,ZONC,NYIS,1872,21.5585
2024-07-20 22:00:00+00:00,ZONE,NYIS,857,21.5585
2024-07-20 22:00:00+00:00,ZONB,NYIS,1244,21.5585
2024-07-20 22:00:00+00:00,ZONA,NYIS,2069,21.5585
2024-07-20 22:00:00+00:00,ZONF,NYIS,1711,21.5585
2024-07-20 22:00:00+00:00,ZONK,NYIS,3643,21.5585
2024-07-20 22:00:00+00:00,ZONJ,NYIS,7338,21.5585
2024-07-20 22:00:00+00:00,ZONI,NYIS,908,21.5585
2024-07-20 22:00:00+00:00,ZONG,NYIS,1516,21.5585
2024-07-20 22:00:00+00:00,ZONH,NYIS,437,21.5585
2024-07-20 23:00:00+00:00,ZOND,NYIS,674,21.2085
2024-07-20 23:00:00+00:00,ZONE,NYIS,925,21.2085
2024-07-20 23:00:00+00:00,ZONF,NYIS,1770,21.2085
2024-07-20 23:00:00+00:00,ZONC,NYIS,1968,21.2085
2024-07-20 23:00:00+00:00,ZONA,NYIS,2093,21.2085
2024-07-20 23:00:00+00:00,ZONB,NYIS,1320,21.2085
2024-07-20 23:00:00+00:00,ZONI,NYIS,889,21.2085
2024-07-20 23:00:00+00:00,ZONK,NYIS,3572,21.2085
2024-07-20 23:00:00+00:00,ZONJ,NYIS,7243,21.2085
2024-07-20 23:00:00+00:00,ZONG,NYIS,1535,21.2085
2024-07-20 23:00:00+00:00,ZONH,NYIS,430,21.2085
2024-07-21 00:00:00+00:00,ZONH,NYIS,423,20.7085
2024-07-21 00:00:00+00:00,ZONF,NYIS,1773,20.7085
2024-07-21 00:00:00+00:00,ZONG,NYIS,1521,20.7085
2024-07-21 00:00:00+00:00,ZONI,NYIS,868,20.7085
2024-07-21 00:00:00+00:00,ZONK,NYIS,3421,20.7085
2024-07-21 00:00:00+00:00,ZONJ,NYIS,7117,20.7085
2024-07-21 00:00:00+00:00,ZONA,NYIS,2071,20.7085
2024-07-21 00:00:00+00:00,ZONC,NYIS,2017,20.7085
2024-07-21 00:00:00+00:00,ZONB,NYIS,1376,20.7085
2024-07-21 00:00:00+00:00,ZOND,NYIS,658,20.7085
2024-07-21 00:00:00+00:00,ZONE,NYIS,974,20.7085
2024-07-21 01:00:00+00:00,ZOND,NYIS,645,19.9585
2024-07-21 01:00:00+00:00,ZONF,NYIS,1749,19.9585
2024-07-21 01:00:00+00:00,ZONE,NYIS,980,19.9585
2024-07-21 01:00:00+00:00,ZONC,NYIS,2014,19.9585
2024-07-21 01:00:00+00:00,ZONB,NYIS,1343,19.9585
2024-07-21 01:00:00+00:00,ZONA,NYIS,2018,19.9585
2024-07-21 01:00:00+00:00,ZONK,NYIS,3345,19.9585
2024-07-21 01:00:00+00:00,ZONJ,NYIS,7054,19.9585
2024-07-21 01:00:00+00:00,ZONI,NYIS,874,19.9585
2024-07-21 01:00:00+00:00,ZONG,NYIS,1493,19.9585
