datetime,subba,parent,value,temperature_2m,hour,day,month,day_of_week,is_weekend
2024-07-27 07:00:00+00:00,ZONC,NYIS,0.0229887891688206,18.3585,7,27,7,5,1
2024-07-27 08:00:00+00:00,ZOND,NYIS,-0.6866326189001711,20.1085,8,27,7,5,1
2024-07-27 09:00:00+00:00,ZOND,NYIS,-0.6875054619605266,20.8085,9,27,7,5,1
2024-07-27 10:00:00+00:00,ZOND,NYIS,-0.6866326189001711,21.758501,10,27,7,5,1
2024-07-27 11:00:00+00:00,ZONC,NYIS,0.0090233002031332,23.3085,11,27,7,5,1
2024-07-27 12:00:00+00:00,ZONH,NYIS,-0.9755436718778296,22.1585,12,27,7,5,1
2024-07-27 13:00:00+00:00,ZOND,NYIS,-0.6726671299344837,22.4085,13,27,7,5,1
2024-07-27 14:00:00+00:00,ZONC,NYIS,-0.1009549254016551,22.8585,14,27,7,5,1
2024-07-27 15:00:00+00:00,ZONC,NYIS,-0.068659732168503,23.0585,15,27,7,5,1
2024-07-27 16:00:00+00:00,ZONC,NYIS,-0.0407287542371282,23.1085,16,27,7,5,1
2024-07-27 17:00:00+00:00,ZONC,NYIS,0.014260358565266,22.6585,17,27,7,5,1
2024-07-27 18:00:00+00:00,ZONC,NYIS,0.0849606464540585,21.9585,18,27,7,5,1
2024-07-27 19:00:00+00:00,ZONC,NYIS,0.1425682884375191,20.6085,19,27,7,5,1
2024-07-27 20:00:00+00:00,ZOND,NYIS,-0.6648115423912846,19.9585,20,27,7,5,1
2024-07-27 22:00:00+00:00,ZOND,NYIS,-0.6421176228220425,18.8085,22,27,7,5,1
2024-07-27 23:00:00+00:00,ZOND,NYIS,-0.6342620352788434,18.6585,23,27,7,5,1
2024-07-28 00:00:00+00:00,ZONH,NYIS,-0.8515999573073538,18.3085,0,28,7,6,1
2024-07-28 01:00:00+00:00,ZOND,NYIS,-0.6508460534255972,17.9585,1,28,7,6,1
2024-07-28 02:00:00+00:00,ZONC,NYIS,0.4271151261134002,17.6085,2,28,7,6,1
2024-07-28 03:00:00+00:00,ZONC,NYIS,0.3075356268447017,17.1585,3,28,7,6,1
2024-07-28 04:00:00+00:00,ZOND,NYIS,-0.6683029146327064,16.9585,4,28,7,6,1
2024-07-28 05:00:00+00:00,ZOND,NYIS,-0.6831412466587493,16.4085,5,28,7,6,1
2024-07-28 06:00:00+00:00,ZOND,NYIS,-0.6892511480812376,16.0085,6,28,7,6,1
2024-07-28 07:00:00+00:00,ZOND,NYIS,-0.7032166370469249,16.7085,7,28,7,6,1
2024-07-28 08:00:00+00:00,ZONC,NYIS,-0.0250175791507298,18.2085,8,28,7,6,1
2024-07-28 09:00:00+00:00,ZOND,NYIS,-0.7084536954090578,19.758501,9,28,7,6,1
2024-07-28 10:00:00+00:00,ZOND,NYIS,-0.7084536954090578,20.8085,10,28,7,6,1
2024-07-28 11:00:00+00:00,ZOND,NYIS,-0.7084536954090578,21.8085,11,28,7,6,1
2024-07-28 12:00:00+00:00,ZONH,NYIS,-0.9973647483867162,21.6085,12,28,7,6,1
2024-07-28 13:00:00+00:00,ZOND,NYIS,-0.6779041882966166,21.258501,13,28,7,6,1
2024-07-28 14:00:00+00:00,ZONC,NYIS,-0.0485843417803273,21.6085,14,28,7,6,1
2024-07-28 15:00:00+00:00,ZONC,NYIS,-0.008433561003976,21.9085,15,28,7,6,1
2024-07-28 16:00:00+00:00,ZOND,NYIS,-0.6499732103652417,21.8085,16,28,7,6,1
2024-07-28 17:00:00+00:00,ZOND,NYIS,-0.641244779761687,20.9585,17,28,7,6,1
2024-07-28 18:00:00+00:00,ZOND,NYIS,-0.631643506097777,19.758501,18,28,7,6,1
2024-07-28 19:00:00+00:00,ZOND,NYIS,-0.6552102687273745,17.9085,19,28,7,6,1
2024-07-28 20:00:00+00:00,ZOND,NYIS,-0.654337425667019,16.8585,20,28,7,6,1
2024-07-28 21:00:00+00:00,ZOND,NYIS,-0.6386262505806207,16.7085,21,28,7,6,1
2024-07-28 22:00:00+00:00,ZOND,NYIS,-0.6272792907959996,16.1585,22,28,7,6,1
2024-07-28 23:00:00+00:00,ZONC,NYIS,0.6915865734011056,15.5585,23,28,7,6,1
2024-07-29 00:00:00+00:00,ZOND,NYIS,-0.6229150754942223,14.908501,0,29,7,0,0
2024-07-29 01:00:00+00:00,ZOND,NYIS,-0.6211693893735114,14.3085,1,29,7,0,0
2024-07-29 02:00:00+00:00,ZOND,NYIS,-0.6403719367013316,13.8585005,2,29,7,0,0
2024-07-29 03:00:00+00:00,ZONC,NYIS,0.4594103193465523,13.3585005,3,29,7,0,0
2024-07-29 04:00:00+00:00,ZONC,NYIS,0.3441950353796312,13.158501,4,29,7,0,0
2024-07-29 05:00:00+00:00,ZONC,NYIS,0.2420723973180419,14.158501,5,29,7,0,0
2024-07-29 06:00:00+00:00,ZOND,NYIS,-0.6901239911415931,15.5085,6,29,7,0,0
2024-07-29 07:00:00+00:00,ZOND,NYIS,-0.678777031356972,16.9585,7,29,7,0,0
2024-07-29 08:00:00+00:00,ZOND,NYIS,-0.6997252648055031,18.3585,8,29,7,0,0
2024-07-29 09:00:00+00:00,ZOND,NYIS,-0.6971067356244367,19.5585,9,29,7,0,0
2024-07-29 10:00:00+00:00,ZOND,NYIS,-0.6944882064433704,20.5585,10,29,7,0,0
2024-07-29 11:00:00+00:00,ZOND,NYIS,-0.6848869327794602,21.5585,11,29,7,0,0
2024-07-29 12:00:00+00:00,ZONH,NYIS,-0.92928298967899,22.258501,12,29,7,0,0
2024-07-29 13:00:00+00:00,ZONF,NYIS,0.1251114272304098,22.758501,13,29,7,0,0
2024-07-29 14:00:00+00:00,ZOND,NYIS,-0.6604473270895073,23.1085,14,29,7,0,0
2024-07-29 15:00:00+00:00,ZONC,NYIS,0.3389579770174984,22.9585,15,29,7,0,0
2024-07-29 16:00:00+00:00,ZOND,NYIS,-0.6569559548480854,22.508501,16,29,7,0,0
2024-07-29 17:00:00+00:00,ZOND,NYIS,-0.6264064477356442,21.8085,17,29,7,0,0
2024-07-29 18:00:00+00:00,ZOND,NYIS,-0.6141866448906677,20.2085,18,29,7,0,0
2024-07-29 19:00:00+00:00,ZOND,NYIS,-0.607203900407824,17.9585,19,29,7,0,0
2024-07-29 20:00:00+00:00,ZOND,NYIS,-0.6063310573474685,16.8585,20,29,7,0,0
2024-07-29 21:00:00+00:00,ZOND,NYIS,-0.6019668420456912,15.8585005,21,29,7,0,0
2024-07-29 22:00:00+00:00,ZOND,NYIS,-0.5923655683817811,14.7085,22,29,7,0,0
2024-07-29 23:00:00+00:00,ZONF,NYIS,0.4480633595619313,13.4585,23,29,7,0,0
2024-07-30 00:00:00+00:00,ZONH,NYIS,-0.8149405487724243,12.8585005,0,30,7,1,0
2024-07-30 01:00:00+00:00,ZOND,NYIS,-0.6019668420456912,12.3585005,1,30,7,1,0
2024-07-30 02:00:00+00:00,ZOND,NYIS,-0.6211693893735114,12.6085005,2,30,7,1,0
2024-07-30 03:00:00+00:00,ZOND,NYIS,-0.6456089950634644,13.3585005,3,30,7,1,0
2024-07-30 04:00:00+00:00,ZONC,NYIS,0.432352184475533,11.6085005,4,30,7,1,0
2024-07-30 05:00:00+00:00,ZONC,NYIS,0.3372122908967875,14.1085005,5,30,7,1,0
2024-07-30 06:00:00+00:00,ZONC,NYIS,0.2577835724044403,17.008501,6,30,7,1,0
2024-07-30 07:00:00+00:00,ZOND,NYIS,-0.6866326189001711,19.5585,7,30,7,1,0
2024-07-30 08:00:00+00:00,ZONC,NYIS,0.1914474998174251,21.258501,8,30,7,1,0
2024-07-30 09:00:00+00:00,ZONC,NYIS,0.168753580248183,22.3585,9,30,7,1,0
2024-07-30 10:00:00+00:00,ZOND,NYIS,-0.6892511480812376,23.258501,10,30,7,1,0
2024-07-30 11:00:00+00:00,ZONA,NYIS,0.5047981584850365,24.1585,11,30,7,1,0
2024-07-30 12:00:00+00:00,ZONH,NYIS,-0.9083347562304588,24.9085,12,30,7,1,0
2024-07-30 13:00:00+00:00,ZONA,NYIS,0.6994421609443048,25.6585,13,30,7,1,0
2024-07-30 14:00:00+00:00,ZOND,NYIS,-0.6307706630374215,26.0585,14,30,7,1,0
2024-07-30 15:00:00+00:00,ZOND,NYIS,-0.6473546811841753,26.258501,15,30,7,1,0
2024-07-30 16:00:00+00:00,ZONC,NYIS,0.6008108951241374,26.008501,16,30,7,1,0
2024-07-30 17:00:00+00:00,ZOND,NYIS,-0.607203900407824,25.2085,17,30,7,1,0
2024-07-30 18:00:00+00:00,ZONC,NYIS,0.7413386278413671,23.1085,18,30,7,1,0
2024-07-30 19:00:00+00:00,ZONC,NYIS,0.7954548975834058,23.4585,19,30,7,1,0
2024-07-30 20:00:00+00:00,ZOND,NYIS,-0.5984754698042694,18.9585,20,30,7,1,0
2024-07-30 21:00:00+00:00,ZONA,NYIS,1.0625448740521777,18.258501,21,30,7,1,0
2024-07-30 22:00:00+00:00,ZOND,NYIS,-0.5836371377782265,18.258501,22,30,7,1,0
2024-07-30 23:00:00+00:00,ZOND,NYIS,-0.584509980838582,18.008501,23,30,7,1,0
2024-07-31 00:00:00+00:00,ZONH,NYIS,-0.7808996694185613,17.6085,0,31,7,2,0
2024-07-31 01:00:00+00:00,ZOND,NYIS,-0.6028396851060467,16.258501,1,31,7,2,0
2024-07-31 02:00:00+00:00,ZOND,NYIS,-0.6307706630374215,15.7585,2,31,7,2,0
2024-07-31 03:00:00+00:00,ZONC,NYIS,0.6558000079265317,15.2585,3,31,7,2,0
2024-07-31 04:00:00+00:00,ZOND,NYIS,-0.6394990936409761,15.7585,4,31,7,2,0
2024-07-31 05:00:00+00:00,ZONC,NYIS,0.4480633595619313,17.7085,5,31,7,2,0
2024-07-31 06:00:00+00:00,ZOND,NYIS,-0.6709214438137728,19.7085,6,31,7,2,0
2024-07-31 07:00:00+00:00,ZOND,NYIS,-0.6805227174776829,21.758501,7,31,7,2,0
2024-07-31 08:00:00+00:00,ZOND,NYIS,-0.654337425667019,24.008501,8,31,7,2,0
2024-07-31 09:00:00+00:00,ZOND,NYIS,-0.6700486007534173,25.8085,9,31,7,2,0
2024-07-31 10:00:00+00:00,ZOND,NYIS,-0.6770313452362611,26.9085,10,31,7,2,0
2024-07-31 11:00:00+00:00,ZOND,NYIS,-0.6665572285119955,27.7085,11,31,7,2,0
2024-07-31 12:00:00+00:00,ZONH,NYIS,-0.8795309352387286,28.4085,12,31,7,2,0
2024-07-31 14:00:00+00:00,ZOND,NYIS,-0.6211693893735114,27.9085,14,31,7,2,0
2024-07-31 15:00:00+00:00,ZONC,NYIS,0.5440760962010324,28.2085,15,31,7,2,0
2024-07-31 16:00:00+00:00,ZOND,NYIS,-0.6054582142871131,27.508501,16,31,7,2,0
2024-07-31 17:00:00+00:00,ZOND,NYIS,-0.6106952726492458,26.3585,17,31,7,2,0
2024-07-31 18:00:00+00:00,ZONC,NYIS,0.6427073620211997,24.4585,18,31,7,2,0
2024-07-31 19:00:00+00:00,ZOND,NYIS,-0.6211693893735114,22.9085,19,31,7,2,0
2024-07-31 20:00:00+00:00,ZONC,NYIS,0.6636555954697309,22.1585,20,31,7,2,0
2024-07-31 21:00:00+00:00,ZOND,NYIS,-0.6229150754942223,21.3585,21,31,7,2,0
2024-07-31 22:00:00+00:00,ZONA,NYIS,0.9970816445255178,20.3085,22,31,7,2,0
2024-07-31 23:00:00+00:00,ZONC,NYIS,0.8574267548686437,19.3585,23,31,7,2,0
2024-08-01 00:00:00+00:00,ZONH,NYIS,-0.7669341804528739,18.8085,0,1,8,3,0
2024-08-01 01:00:00+00:00,ZONC,NYIS,0.8460797950840226,17.8085,1,1,8,3,0
2024-08-01 02:00:00+00:00,ZONC,NYIS,0.76577823353132,17.4085,2,1,8,3,0
2024-08-01 03:00:00+00:00,ZOND,NYIS,-0.6159323310113787,16.8585,3,1,8,3,0
2024-08-01 04:00:00+00:00,ZOND,NYIS,-0.6386262505806207,16.5585,4,1,8,3,0
2024-08-01 05:00:00+00:00,ZONC,NYIS,0.3878371883974044,17.6085,5,1,8,3,0
2024-08-01 06:00:00+00:00,ZONC,NYIS,0.3215011158103891,19.3585,6,1,8,3,0
2024-08-01 07:00:00+00:00,ZOND,NYIS,-0.6875054619605266,21.258501,7,1,8,3,0
2024-08-01 08:00:00+00:00,ZONC,NYIS,0.253419357102663,22.8085,8,1,8,3,0
2024-08-01 09:00:00+00:00,ZOND,NYIS,-0.6892511480812376,23.9085,9,1,8,3,0
2024-08-01 10:00:00+00:00,ZOND,NYIS,-0.6840140897191048,24.7085,10,1,8,3,0
2024-08-01 11:00:00+00:00,ZOND,NYIS,-0.6744128160551947,25.2085,11,1,8,3,0
2024-08-01 12:00:00+00:00,ZONF,NYIS,0.1818462261535149,25.9585,12,1,8,3,0
2024-08-01 13:00:00+00:00,ZONC,NYIS,0.443699144260154,26.4085,13,1,8,3,0
2024-08-01 15:00:00+00:00,ZOND,NYIS,-0.6124409587699567,26.4585,15,1,8,3,0
2024-08-01 16:00:00+00:00,ZOND,NYIS,-0.6089495865285349,26.3085,16,1,8,3,0
2024-08-01 17:00:00+00:00,ZOND,NYIS,-0.6002211559249803,25.8585,17,1,8,3,0
2024-08-01 18:00:00+00:00,ZONC,NYIS,0.7238817666342579,24.0585,18,1,8,3,0
2024-08-01 19:00:00+00:00,ZOND,NYIS,-0.6307706630374215,22.0585,19,1,8,3,0
2024-08-01 20:00:00+00:00,ZOND,NYIS,-0.7913737861428268,21.008501,20,1,8,3,0
2024-08-01 21:00:00+00:00,ZOND,NYIS,-0.799229373686026,20.258501,21,1,8,3,0
2024-08-01 22:00:00+00:00,ZONC,NYIS,0.9150343968521044,19.5585,22,1,8,3,0
2024-08-01 23:00:00+00:00,ZONC,NYIS,0.9787519402580532,19.008501,23,1,8,3,0
2024-08-02 00:00:00+00:00,ZONH,NYIS,-0.7189278121333234,18.6085,0,2,8,4,0
2024-08-02 01:00:00+00:00,ZONC,NYIS,0.9691506665941432,18.508501,1,2,8,4,0
2024-08-02 02:00:00+00:00,ZONC,NYIS,0.8897219481017958,17.8585,2,2,8,4,0
2024-08-02 03:00:00+00:00,ZOND,NYIS,-0.6019668420456912,17.4585,3,2,8,4,0
2024-08-02 04:00:00+00:00,ZOND,NYIS,-0.6176780171320896,17.3085,4,2,8,4,0
2024-08-02 05:00:00+00:00,ZOND,NYIS,-0.6333891922184879,17.4085,5,2,8,4,0
2024-08-02 06:00:00+00:00,ZOND,NYIS,-0.6717942868741283,17.9585,6,2,8,4,0
2024-08-02 07:00:00+00:00,ZOND,NYIS,-0.6805227174776829,19.3085,7,2,8,4,0
2024-08-02 08:00:00+00:00,ZOND,NYIS,-0.6717942868741283,19.1085,8,2,8,4,0
2024-08-02 09:00:00+00:00,ZOND,NYIS,-0.6848869327794602,19.3085,9,2,8,4,0
2024-08-02 10:00:00+00:00,ZOND,NYIS,-0.6805227174776829,20.3585,10,2,8,4,0
2024-08-02 11:00:00+00:00,ZOND,NYIS,-0.6700486007534173,20.2085,11,2,8,4,0
2024-08-02 12:00:00+00:00,ZONH,NYIS,-0.8777852491180177,20.4585,12,2,8,4,0
2024-08-02 13:00:00+00:00,ZOND,NYIS,-0.618550860192445,21.0585,13,2,8,4,0
2024-08-02 14:00:00+00:00,ZONC,NYIS,0.5746256033134736,20.6585,14,2,8,4,0
2024-08-02 15:00:00+00:00,ZONC,NYIS,0.6837309858579065,20.508501,15,2,8,4,0
2024-08-02 16:00:00+00:00,ZONC,NYIS,0.7666510765916755,20.758501,16,2,8,4,0
2024-08-02 17:00:00+00:00,ZONC,NYIS,0.8347328352994017,20.6085,17,2,8,4,0
2024-08-02 18:00:00+00:00,ZONC,NYIS,0.8129117587905151,19.8085,18,2,8,4,0
2024-08-02 19:00:00+00:00,ZOND,NYIS,-0.7529686914871864,17.6585,19,2,8,4,0
2024-08-02 21:00:00+00:00,ZOND,NYIS,-0.7241648704954561,17.6585,21,2,8,4,0
2024-08-02 22:00:00+00:00,ZONC,NYIS,0.743084313962078,17.6585,22,2,8,4,0
2024-08-02 23:00:00+00:00,ZOND,NYIS,-0.7110722245901242,17.008501,23,2,8,4,0
2024-08-03 00:00:00+00:00,ZONI,NYIS,-0.2388641289378184,16.6585,0,3,8,5,1
2024-08-03 01:00:00+00:00,ZOND,NYIS,-0.5740358641143164,15.5585,1,3,8,5,1
2024-08-03 02:00:00+00:00,ZOND,NYIS,-0.5827642947178711,14.658501,2,3,8,5,1
2024-08-03 03:00:00+00:00,ZOND,NYIS,-0.6124409587699567,14.0085,3,3,8,5,1
2024-08-03 04:00:00+00:00,ZOND,NYIS,-0.6237879185545778,14.2585,4,3,8,5,1
2024-08-03 05:00:00+00:00,ZOND,NYIS,-0.6552102687273745,15.5085,5,3,8,5,1
2024-08-03 06:00:00+00:00,ZOND,NYIS,-0.6639386993309291,17.1585,6,3,8,5,1
2024-08-03 07:00:00+00:00,ZOND,NYIS,-0.6735399729948393,18.758501,7,3,8,5,1
2024-08-03 08:00:00+00:00,ZONC,NYIS,0.2219970069298663,20.2085,8,3,8,5,1
2024-08-03 09:00:00+00:00,ZOND,NYIS,-0.6840140897191048,21.4085,9,3,8,5,1
2024-08-03 10:00:00+00:00,ZONC,NYIS,0.2132685763263116,22.8585,10,3,8,5,1
2024-08-03 11:00:00+00:00,ZOND,NYIS,-0.6822684035983939,22.8085,11,3,8,5,1
2024-08-03 12:00:00+00:00,ZONH,NYIS,-0.9126989715322362,23.1585,12,3,8,5,1
2024-08-03 14:00:00+00:00,ZOND,NYIS,-0.6325163491581325,24.0585,14,3,8,5,1
2024-08-03 15:00:00+00:00,ZONC,NYIS,0.4000569912423808,24.2085,15,3,8,5,1
2024-08-03 16:00:00+00:00,ZOND,NYIS,-0.6063310573474685,24.4585,16,3,8,5,1
2024-08-03 17:00:00+00:00,ZONA,NYIS,0.517017961330013,24.2085,17,3,8,5,1
2024-08-03 18:00:00+00:00,ZOND,NYIS,-0.6246607616149332,22.6085,18,3,8,5,1
2024-08-03 19:00:00+00:00,ZOND,NYIS,-0.6237879185545778,20.0585,19,3,8,5,1
2024-08-03 20:00:00+00:00,ZOND,NYIS,-0.6010939989853358,19.508501,20,3,8,5,1
2024-08-03 21:00:00+00:00,ZOND,NYIS,-0.6141866448906677,19.258501,21,3,8,5,1
2024-08-03 22:00:00+00:00,ZOND,NYIS,-0.5958569406232029,19.258501,22,3,8,5,1
2024-08-03 23:00:00+00:00,ZONC,NYIS,0.6549271648661762,18.1585,23,3,8,5,1
2024-08-04 00:00:00+00:00,ZONH,NYIS,-0.833270253039889,18.0585,0,4,8,6,1
2024-08-04 01:00:00+00:00,ZONC,NYIS,0.6863495150389729,18.1585,1,4,8,6,1
2024-08-04 02:00:00+00:00,ZONC,NYIS,0.6392159897797779,17.7085,2,4,8,6,1
2024-08-04 03:00:00+00:00,ZOND,NYIS,-0.6211693893735114,17.4085,3,4,8,6,1
2024-08-04 04:00:00+00:00,ZOND,NYIS,-0.6595744840291518,17.6085,4,4,8,6,1
2024-08-04 05:00:00+00:00,ZOND,NYIS,-0.6700486007534173,18.008501,5,4,8,6,1
2024-08-04 06:00:00+00:00,ZOND,NYIS,-0.6752856591155502,18.1585,6,4,8,6,1
2024-08-04 07:00:00+00:00,ZOND,NYIS,-0.6813955605380384,18.508501,7,4,8,6,1
2024-08-04 08:00:00+00:00,ZOND,NYIS,-0.6840140897191048,18.7085,8,4,8,6,1
2024-08-04 09:00:00+00:00,ZOND,NYIS,-0.6866326189001711,19.1085,9,4,8,6,1
2024-08-04 10:00:00+00:00,ZOND,NYIS,-0.6866326189001711,20.8585,10,4,8,6,1
2024-08-04 11:00:00+00:00,ZOND,NYIS,-0.6822684035983939,22.3085,11,4,8,6,1
2024-08-04 12:00:00+00:00,ZONH,NYIS,-0.9397571064032556,22.7085,12,4,8,6,1
2024-08-04 13:00:00+00:00,ZONI,NYIS,-0.5827642947178711,21.1085,13,4,8,6,1
2024-08-04 14:00:00+00:00,ZOND,NYIS,-0.6552102687273745,21.4585,14,4,8,6,1
2024-08-04 15:00:00+00:00,ZOND,NYIS,-0.6464818381238199,22.008501,15,4,8,6,1
2024-08-04 16:00:00+00:00,ZONF,NYIS,0.2062858318434679,22.8085,16,4,8,6,1
2024-08-04 17:00:00+00:00,ZOND,NYIS,-0.6220422324338669,22.5585,17,4,8,6,1
2024-08-04 18:00:00+00:00,ZOND,NYIS,-0.6281521338563552,21.008501,18,4,8,6,1
2024-08-04 19:00:00+00:00,ZOND,NYIS,-0.6281521338563552,19.758501,19,4,8,6,1
2024-08-04 20:00:00+00:00,ZOND,NYIS,-0.6220422324338669,18.1585,20,4,8,6,1
2024-08-04 21:00:00+00:00,ZOND,NYIS,-0.6988524217451476,17.1585,21,4,8,6,1
2024-08-04 22:00:00+00:00,ZOND,NYIS,-0.6752856591155502,16.5585,22,4,8,6,1
2024-08-04 23:00:00+00:00,ZOND,NYIS,-0.6805227174776829,16.0585,23,4,8,6,1
2024-08-05 00:00:00+00:00,ZONH,NYIS,-0.8376344683416663,15.408501,0,5,8,0,0
2024-08-05 01:00:00+00:00,ZOND,NYIS,-0.6796498744173275,15.158501,1,5,8,0,0
2024-08-05 02:00:00+00:00,ZOND,NYIS,-0.6979795786847922,14.8085,2,5,8,0,0
2024-08-05 03:00:00+00:00,ZOND,NYIS,-0.7224191843747452,14.3085,3,5,8,0,0
2024-08-05 04:00:00+00:00,ZOND,NYIS,-0.7529686914871864,14.3085,4,5,8,0,0
2024-08-05 05:00:00+00:00,ZONC,NYIS,0.3180097435689673,14.9585,5,5,8,0,0
2024-08-05 06:00:00+00:00,ZOND,NYIS,-0.7739169249357175,15.908501,6,5,8,0,0
2024-08-05 07:00:00+00:00,ZOND,NYIS,-0.774789767996073,17.4585,7,5,8,0,0
2024-08-05 08:00:00+00:00,ZONC,NYIS,0.1827190692138704,18.8085,8,5,8,0,0
2024-08-05 09:00:00+00:00,ZONC,NYIS,0.1940660289984914,19.9085,9,5,8,0,0
2024-08-05 10:00:00+00:00,ZOND,NYIS,-0.7739169249357175,21.0585,10,5,8,0,0
2024-08-05 11:00:00+00:00,ZOND,NYIS,-0.7529686914871864,21.8585,11,5,8,0,0
2024-08-05 12:00:00+00:00,ZONH,NYIS,-0.9310286757997008,21.758501,12,5,8,0,0
2024-08-05 13:00:00+00:00,ZONC,NYIS,0.3581605243453186,21.8085,13,5,8,0,0
2024-08-05 14:00:00+00:00,ZONC,NYIS,0.3878371883974044,22.1585,14,5,8,0,0
2024-08-05 15:00:00+00:00,ZONC,NYIS,0.4951968848211264,21.9085,15,5,8,0,0
2024-08-05 16:00:00+00:00,ZOND,NYIS,-0.7093265384694132,21.9085,16,5,8,0,0
2024-08-05 17:00:00+00:00,ZOND,NYIS,-0.7093265384694132,21.4585,17,5,8,0,0
2024-08-05 18:00:00+00:00,ZONF,NYIS,0.3764902286127833,20.2085,18,5,8,0,0
2024-08-05 19:00:00+00:00,ZOND,NYIS,-0.6779041882966166,18.1585,19,5,8,0,0
2024-08-05 20:00:00+00:00,ZOND,NYIS,-0.701470950926214,17.7085,20,5,8,0,0
2024-08-05 21:00:00+00:00,ZOND,NYIS,-0.6813955605380384,18.7085,21,5,8,0,0
2024-08-05 22:00:00+00:00,ZONF,NYIS,0.5082895307264583,18.258501,22,5,8,0,0
2024-08-05 23:00:00+00:00,ZOND,NYIS,-0.6805227174776829,17.5585,23,5,8,0,0
2024-08-06 00:00:00+00:00,ZONH,NYIS,-0.7599514359700301,14.158501,0,6,8,1,0
2024-08-06 01:00:00+00:00,ZOND,NYIS,-0.6892511480812376,12.9585,1,6,8,1,0
2024-08-06 02:00:00+00:00,ZOND,NYIS,-0.6604473270895073,12.5585,2,6,8,1,0
2024-08-06 03:00:00+00:00,ZONC,NYIS,0.5571687421063642,12.3085,3,6,8,1,0
2024-08-06 04:00:00+00:00,ZONC,NYIS,0.4725029652518843,12.3085,4,6,8,1,0
2024-08-06 05:00:00+00:00,ZONC,NYIS,0.4402077720187322,14.6085005,5,6,8,1,0
2024-08-06 06:00:00+00:00,ZOND,NYIS,-0.6805227174776829,17.5585,6,6,8,1,0
2024-08-06 07:00:00+00:00,ZONC,NYIS,0.3345937617157211,20.1085,7,6,8,1,0
2024-08-06 08:00:00+00:00,ZONC,NYIS,0.311899842146479,21.9585,8,6,8,1,0
2024-08-06 09:00:00+00:00,ZOND,NYIS,-0.6840140897191048,23.2085,9,6,8,1,0
2024-08-06 10:00:00+00:00,ZONC,NYIS,0.3764902286127833,24.1085,10,6,8,1,0
2024-08-06 11:00:00+00:00,ZOND,NYIS,-0.6700486007534173,24.6585,11,6,8,1,0
2024-08-06 12:00:00+00:00,ZONH,NYIS,-0.8856408366612168,25.0585,12,6,8,1,0
2024-08-06 13:00:00+00:00,ZONC,NYIS,0.5501859976235206,25.0585,13,6,8,1,0
2024-08-06 14:00:00+00:00,ZONA,NYIS,0.5440760962010324,25.0585,14,6,8,1,0
2024-08-06 15:00:00+00:00,ZOND,NYIS,-0.6665572285119955,25.008501,15,6,8,1,0
2024-08-06 16:00:00+00:00,ZONC,NYIS,0.5632786435288525,24.8585,16,6,8,1,0
2024-08-06 17:00:00+00:00,ZONC,NYIS,0.57724413249454,24.4585,17,6,8,1,0
2024-08-06 18:00:00+00:00,ZONC,NYIS,0.5597872712874307,22.5585,18,6,8,1,0
2024-08-06 19:00:00+00:00,ZOND,NYIS,-0.6281521338563552,20.9085,19,6,8,1,0
2024-08-06 20:00:00+00:00,ZONC,NYIS,0.5013067862436146,19.9585,20,6,8,1,0
2024-08-06 21:00:00+00:00,ZONE,NYIS,-0.3610621573875833,18.758501,21,6,8,1,0
2024-08-06 22:00:00+00:00,ZOND,NYIS,-0.631643506097777,18.0585,22,6,8,1,0
2024-08-06 23:00:00+00:00,ZOND,NYIS,-0.6220422324338669,17.6585,23,6,8,1,0
2024-08-07 00:00:00+00:00,ZONH,NYIS,-0.7756626110564284,17.3085,0,7,8,2,0
2024-08-07 01:00:00+00:00,ZOND,NYIS,-0.6456089950634644,16.5585,1,7,8,2,0
2024-08-07 02:00:00+00:00,ZOND,NYIS,-0.6421176228220425,16.3085,2,7,8,2,0
2024-08-07 03:00:00+00:00,ZONF,NYIS,0.0465555517984181,16.0585,3,7,8,2,0
2024-08-07 04:00:00+00:00,ZOND,NYIS,-0.6665572285119955,15.9585,4,7,8,2,0
2024-08-07 05:00:00+00:00,ZOND,NYIS,-0.6770313452362611,17.0585,5,7,8,2,0
2024-08-07 06:00:00+00:00,ZONA,NYIS,0.1591523065842729,18.758501,6,7,8,2,0
2024-08-07 07:00:00+00:00,ZOND,NYIS,-0.7101993815297687,20.6585,7,7,8,2,0
2024-08-07 08:00:00+00:00,ZONC,NYIS,0.0788507450315703,22.7085,8,7,8,2,0
2024-08-07 09:00:00+00:00,ZOND,NYIS,-0.7128179107108351,24.4585,9,7,8,2,0
2024-08-07 10:00:00+00:00,ZONA,NYIS,0.1512967190410737,25.9585,10,7,8,2,0
2024-08-07 11:00:00+00:00,ZOND,NYIS,-0.6726671299344837,27.1585,11,7,8,2,0
2024-08-07 12:00:00+00:00,ZONA,NYIS,0.2708762183097722,27.9585,12,7,8,2,0
2024-08-07 13:00:00+00:00,ZOND,NYIS,-0.6883783050208822,28.3085,13,7,8,2,0
2024-08-07 14:00:00+00:00,ZONA,NYIS,0.3180097435689673,28.8085,14,7,8,2,0
2024-08-07 15:00:00+00:00,ZOND,NYIS,-0.6875054619605266,28.8085,15,7,8,2,0
2024-08-07 16:00:00+00:00,ZOND,NYIS,-0.6813955605380384,28.3585,16,7,8,2,0
2024-08-07 17:00:00+00:00,ZOND,NYIS,-0.6630658562705737,27.758501,17,7,8,2,0
